Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q1,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.53201
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q2,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.9175
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q2,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.05314
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q2,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.95196
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q2,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.10333
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q2,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.788
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q2,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.94988
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q3,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.93895
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q3,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.08286
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q3,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.95825
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q3,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.0865
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q3,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,1.14195
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q3,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,1.12513
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q4,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.99038
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q4,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.08475
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q4,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.04537
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q4,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.01989
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q4,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.9419
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q4,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.13506
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q4,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.01735
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q4,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.99173
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q4,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,1.48056
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q4,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,1.38139
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q4,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.98181
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q4,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,1.01131
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q5,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.11855
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q5,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.96421
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q5,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.9907
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q5,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.04085
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q5,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.96064
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q5,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.10347
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q5,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.96687
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q5,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.93341
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q5,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.55405
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q5,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.62032
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q5,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.88804
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q5,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.80798
2000,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.50179
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.36934
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.64158
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.65401
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.82533
2000,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.31014
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.18515
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.39092
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.45276
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.69176
2000,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.13341
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.14925
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.11749
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.15804
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.26847
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,R,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.36947
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,R,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.64114
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,R,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.63659
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,R,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.81254
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,R,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.18841
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,R,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.35995
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,R,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.43699
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,R,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.71881
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,R,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.17299
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,R,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.18796
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,R,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.17177
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,R,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.30011
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,U,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.34967
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,U,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.79901
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,U,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.72992
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,U,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.28918
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,U,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.55332
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,U,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.61018
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,U,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.14385
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,None,None,U,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.37735
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.40796
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.58892
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.67519
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.87189
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.17864
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.38296
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.46523
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.68888
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.04428
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.05084
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.0988
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.24648
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,R,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.44181
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,R,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.56556
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,R,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.66048
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,R,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.87266
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,R,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.18774
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,R,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.35339
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,R,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.43923
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,R,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.70231
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,R,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.04042
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,R,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.08868
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,R,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.0996
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,R,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.26858
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,U,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.7647
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,U,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.71551
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,U,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.55667
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,U,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.58948
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,U,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.15078
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,F,None,U,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.20177
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.33804
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.70404
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.63755
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.78897
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.19423
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.39908
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.44088
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.69786
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.24901
