Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2009,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,8.34773217793332
2010,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,10.3235747303544
2011,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,13.7569832402234
2012,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,0.429711479435241
2013,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,2.01711491442542
2014,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,11.3840623127621
2015,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-4.63464228079613
2016,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-7.40980865751149
2017,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,12.4215325970293
2018,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,1.43388780976437
2019,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,1.84449474208492
2020,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-9.4220349660951
2021,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,22.1544259915922
2022,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.57470820791612
2023,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-3.09490444906965
2000,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,0.599695390807426
2001,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,3.77990649795343
2002,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,0.546859530175595
2003,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,2.93247554570904
2004,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.10429977629738
2005,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.90666607980057
2006,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,6.47249430015484
2007,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,6.85072976998784
2008,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,0.232282744812977
2009,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,3.30693981631089
2010,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,8.05847360290906
2011,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.1211061197056
2012,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.56867961444982
2013,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,3.7978483925754
2014,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.02011100232484
2015,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.96772112759767
2016,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.21351706814744
2017,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,3.83795817364721
2018,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.64794640709219
2019,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.11415885767801
2020,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-0.272766327438816
2021,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,7.59048947333467
2022,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.85998104287999
2023,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.55587301319866
2000,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,76.175542
2001,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,78.5631
2002,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,78.749142
2003,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,75.9355
2004,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,79.1738
2005,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,75.554109
2006,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,72.100835
2007,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,67.3176
2008,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,69.1753
2009,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,77.352
2010,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,79.233152
2011,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,88.81077
2012,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,84.529602
2013,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,86.122879
2014,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,87.922164
2015,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,98.178453
2016,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,101.504369
2017,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,103.410005
2018,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,101.301574
2019,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,101.991298
2020,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,106.45078
2021,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,109.637747
2022,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,117.865989
2023,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,404,RO,2025-03-19T00:00:00,2023,139.846384
2000,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,38.0863176752307
2001,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,39.5502623059122
2002,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,40.7750781855428
2003,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,41.1687257793462
2004,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,44.9633329069652
2005,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,49.4505906156916
2006,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,41.5674232589401
2007,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,40.897178096162
2008,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,44.9336428589264
2009,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,34.6303741373447
2010,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,38.0173244559335
2011,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,43.8195665950913
2012,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,39.7487763346172
2013,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,36.0199143284101
2014,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,35.8947266506158
2015,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,31.373160003338
2016,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,26.4679032852238
2017,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,27.3463604925433
2018,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,25.4113261889572
2019,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,23.405425395813
2020,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,21.3287621622631
2021,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,23.9718531382575
2022,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,24.9692050215491
2023,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,23.8581420264712
